"Sheet","No","Video Title (ชื่อคลิป)","URL / Timestamp Link (ลิงก์วิดีโอ)","Summary & Key Content (เนื้อหาสรุป)","Keywords / Tag","Keyword Code","Category"
"AllShort","91","มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 1  #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=OxbJhNGjc60","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 1  #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa134","pdpa"
"AllShort","92","1 นาที PDPA บริษัทไหนเอาข้อมูลเราเอาไปขาย ดูยังไง  #PDPACheck #PDPA #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=8gFauqs2M5g","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA บริษัทไหนเอาข้อมูลเราเอาไปขาย ดูยังไง  #PDPACheck #PDPA #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa135","pdpa"
"AllShort","93","AI สำหรับช่วยทำ PDPA มีให้ใช้ใน pdpa check แล้ว #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=KA_-14i9M5A","คลังความรู้ Prajan: Short/Reel หัวข้อ ""AI สำหรับช่วยทำ PDPA มีให้ใช้ใน pdpa check แล้ว #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai20","ai"
"AllShort","94","การทำPDPAด้วยตนเอง ควรมีเครื่องมือ⚙️ช่วยทำPDPA  1 นาที #pdpa #คุ้มครองข้อมูลส่วนบุคคล #รับตัวแทน","https://www.youtube.com/watch?v=xHjI0dGeb5U","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การทำPDPAด้วยตนเอง ควรมีเครื่องมือ⚙️ช่วยทำPDPA  1 นาที #pdpa #คุ้มครองข้อมูลส่วนบุคคล #รับตัวแทน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa136","pdpa"
"AllShort","95","คอร์ส เรียน PDPA พร้อมนำไปใช้ ไม่มีค่าใช้จ่าย  #pdpa #คุ้มครองข้อมูลส่วนบุคคล #สอนฟรี #รับตัวแทน","https://www.youtube.com/watch?v=JIGYhXPHshs","คลังความรู้ Prajan: Short/Reel หัวข้อ ""คอร์ส เรียน PDPA พร้อมนำไปใช้ ไม่มีค่าใช้จ่าย  #pdpa #คุ้มครองข้อมูลส่วนบุคคล #สอนฟรี #รับตัวแทน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa137","pdpa"
"AllShort","96","🚀วิธีการทำ PDPA สำหรับฝ่าย Hr กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคล  รับสมัครงาน ถึงลาออกจากงาน","https://www.youtube.com/watch?v=mH4uVztK-9Y","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🚀วิธีการทำ PDPA สำหรับฝ่าย Hr กิจกรรมที่เกี่ยวข้องกับข้อมูลส่วนบุคคล  รับสมัครงาน ถึงลาออกจากงาน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa138","pdpa"
"AllShort","97","วิธีทำประกาศแจ้งเตือนและให้ความยินยอมโดยอิสระ ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคลโดย pdpa3in1.com#pdpa","https://www.youtube.com/watch?v=bndfI1Jq9pg","คลังความรู้ Prajan: Short/Reel หัวข้อ ""วิธีทำประกาศแจ้งเตือนและให้ความยินยอมโดยอิสระ ตามกฏหมายคุ้มครองข้อมูลส่วนบุคคลโดย pdpa3in1.com#pdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent20","consent"
"AllShort","98","🎉สรุปแนวทางการพัฒนาระบบ PDPA  #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #PDPA #โปรแกรมPDPA #รับพัฒนาระบบPDPA","https://www.youtube.com/watch?v=PDxf1B09IAY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🎉สรุปแนวทางการพัฒนาระบบ PDPA  #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #PDPA #โปรแกรมPDPA #รับพัฒนาระบบPDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa139","pdpa"
"AllShort","99","อยากทำ App ให้บริการดีๆกับลูกค้า🥲ทำไมถูกลูกค้าร้องเรียน😂 #pdpa #รับตัวแทน#โปรแกรมPDPA#ขอความยินยอม","https://www.youtube.com/watch?v=XxHWmfsfUuw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""อยากทำ App ให้บริการดีๆกับลูกค้า🥲ทำไมถูกลูกค้าร้องเรียน😂 #pdpa #รับตัวแทน#โปรแกรมPDPA#ขอความยินยอม"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, บริการ, Consulting, Consent, Cookie, Privacy Notice","consent21","consent"
"AllShort","100","บริการเอาต์ซอร์ซ PDPA","https://www.youtube.com/watch?v=nB7qksWmJ1k","คลังความรู้ Prajan: Short/Reel หัวข้อ ""บริการเอาต์ซอร์ซ PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, บริการ, Consulting","svc05","svc"
"AllShort","101","🔒 ลดความเสี่ยงข้อมูลรั่วไหล… โดยไม่ต้องแก้ระบบหลังบ้าน","https://www.youtube.com/watch?v=R6vPF77BCJ4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🔒 ลดความเสี่ยงข้อมูลรั่วไหล… โดยไม่ต้องแก้ระบบหลังบ้าน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Security, Cybersecurity, Data Protection","sec40","sec"
